identifier,title,field,year,areaType,areaCode,datum,zipFileUrl,zipFileSize
P14,福祉施設,地域,2015,3,31,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_31_GML.zip,0.05MB
P14,福祉施設,地域,2015,3,32,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_32_GML.zip,0.12MB
P14,福祉施設,地域,2015,3,33,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_33_GML.zip,0.31MB
P14,福祉施設,地域,2015,3,34,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_34_GML.zip,0.34MB
P14,福祉施設,地域,2015,3,35,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_35_GML.zip,0.11MB
P14,福祉施設,地域,2015,3,36,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_36_GML.zip,0.11MB
P14,福祉施設,地域,2015,3,37,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_37_GML.zip,0.18MB
P14,福祉施設,地域,2015,3,38,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_38_GML.zip,0.22MB
P14,福祉施設,地域,2015,3,39,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_39_GML.zip,0.09MB
P14,福祉施設,地域,2015,3,40,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_40_GML.zip,0.46MB
P14,福祉施設,地域,2015,3,41,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_41_GML.zip,0.16MB
P14,福祉施設,地域,2015,3,42,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_42_GML.zip,0.10MB
P14,福祉施設,地域,2015,3,43,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_43_GML.zip,0.25MB
P14,福祉施設,地域,2015,3,44,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_44_GML.zip,0.13MB
P14,福祉施設,地域,2015,3,45,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_45_GML.zip,0.23MB
P14,福祉施設,地域,2015,3,46,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_46_GML.zip,0.37MB
P14,福祉施設,地域,2015,3,47,1,http://nlftp.mlit.go.jp/ksj/gml/data/P14/P14-15/P14-15_47_GML.zip,0.16MB
P15,廃棄物処理施設,地域,2012,3,1,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_01_GML.zip,0.15MB
P15,廃棄物処理施設,地域,2012,3,2,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_02_GML.zip,0.02MB
P15,廃棄物処理施設,地域,2012,3,3,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_03_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,4,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_04_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,5,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_05_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,6,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_06_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,7,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_07_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,8,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_08_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,9,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_09_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,10,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_10_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,11,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_11_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,12,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_12_GML.zip,0.08MB
P15,廃棄物処理施設,地域,2012,3,13,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_13_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,14,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_14_GML.zip,0.06MB
P15,廃棄物処理施設,地域,2012,3,15,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_15_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,16,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_16_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,17,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_17_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,18,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_18_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,19,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_19_GML.zip,0.02MB
P15,廃棄物処理施設,地域,2012,3,20,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_20_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,21,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_21_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,22,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_22_GML.zip,0.09MB
P15,廃棄物処理施設,地域,2012,3,23,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_23_GML.zip,0.11MB
P15,廃棄物処理施設,地域,2012,3,24,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_24_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,25,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_25_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,26,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_26_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,27,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_27_GML.zip,0.06MB
P15,廃棄物処理施設,地域,2012,3,28,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_28_GML.zip,0.07MB
P15,廃棄物処理施設,地域,2012,3,29,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_29_GML.zip,0.02MB
P15,廃棄物処理施設,地域,2012,3,30,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_30_GML.zip,0.02MB
P15,廃棄物処理施設,地域,2012,3,31,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_31_GML.zip,0.02MB
P15,廃棄物処理施設,地域,2012,3,32,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_32_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,33,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_33_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,34,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_34_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,35,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_35_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,36,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_36_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,37,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_37_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,38,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_38_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,39,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_39_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,40,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_40_GML.zip,0.09MB
P15,廃棄物処理施設,地域,2012,3,41,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_41_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,42,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_42_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,43,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_43_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,44,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_44_GML.zip,0.03MB
P15,廃棄物処理施設,地域,2012,3,45,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_45_GML.zip,0.04MB
P15,廃棄物処理施設,地域,2012,3,46,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_46_GML.zip,0.05MB
P15,廃棄物処理施設,地域,2012,3,47,1,http://nlftp.mlit.go.jp/ksj/gml/data/P15/P15-12/P15-12_47_GML.zip,0.03MB
P16,研究機関,地域,2012,3,1,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_01_GML.zip,0.12MB
P16,研究機関,地域,2012,3,2,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_02_GML.zip,0.03MB
P16,研究機関,地域,2012,3,3,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_03_GML.zip,0.03MB
P16,研究機関,地域,2012,3,4,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_04_GML.zip,0.06MB
P16,研究機関,地域,2012,3,5,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_05_GML.zip,0.02MB
P16,研究機関,地域,2012,3,6,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_06_GML.zip,0.03MB
P16,研究機関,地域,2012,3,7,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_07_GML.zip,0.03MB
P16,研究機関,地域,2012,3,8,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_08_GML.zip,0.08MB
P16,研究機関,地域,2012,3,9,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_09_GML.zip,0.03MB
P16,研究機関,地域,2012,3,10,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_10_GML.zip,0.04MB
P16,研究機関,地域,2012,3,11,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_11_GML.zip,0.09MB
P16,研究機関,地域,2012,3,12,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_12_GML.zip,0.09MB
P16,研究機関,地域,2012,3,13,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_13_GML.zip,0.45MB
P16,研究機関,地域,2012,3,14,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_14_GML.zip,0.15MB
P16,研究機関,地域,2012,3,15,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_15_GML.zip,0.05MB
P16,研究機関,地域,2012,3,16,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_16_GML.zip,0.03MB
P16,研究機関,地域,2012,3,17,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_17_GML.zip,0.05MB
P16,研究機関,地域,2012,3,18,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_18_GML.zip,0.03MB
P16,研究機関,地域,2012,3,19,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_19_GML.zip,0.03MB
P16,研究機関,地域,2012,3,20,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_20_GML.zip,0.04MB
P16,研究機関,地域,2012,3,21,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_21_GML.zip,0.05MB
P16,研究機関,地域,2012,3,22,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_22_GML.zip,0.06MB
P16,研究機関,地域,2012,3,23,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_23_GML.zip,0.17MB
P16,研究機関,地域,2012,3,24,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_24_GML.zip,0.04MB
P16,研究機関,地域,2012,3,25,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_25_GML.zip,0.04MB
P16,研究機関,地域,2012,3,26,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_26_GML.zip,0.12MB
P16,研究機関,地域,2012,3,27,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_27_GML.zip,0.19MB
P16,研究機関,地域,2012,3,28,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_28_GML.zip,0.11MB
P16,研究機関,地域,2012,3,29,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_29_GML.zip,0.03MB
P16,研究機関,地域,2012,3,30,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_30_GML.zip,0.02MB
P16,研究機関,地域,2012,3,31,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_31_GML.zip,0.02MB
P16,研究機関,地域,2012,3,32,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_32_GML.zip,0.02MB
P16,研究機関,地域,2012,3,33,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_33_GML.zip,0.05MB
P16,研究機関,地域,2012,3,34,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_34_GML.zip,0.07MB
P16,研究機関,地域,2012,3,35,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_35_GML.zip,0.03MB
P16,研究機関,地域,2012,3,36,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_36_GML.zip,0.03MB
P16,研究機関,地域,2012,3,37,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_37_GML.zip,0.03MB
P16,研究機関,地域,2012,3,38,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_38_GML.zip,0.03MB
P16,研究機関,地域,2012,3,39,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_39_GML.zip,0.03MB
P16,研究機関,地域,2012,3,40,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_40_GML.zip,0.11MB
P16,研究機関,地域,2012,3,41,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_41_GML.zip,0.02MB
P16,研究機関,地域,2012,3,42,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_42_GML.zip,0.03MB
P16,研究機関,地域,2012,3,43,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_43_GML.zip,0.04MB
P16,研究機関,地域,2012,3,44,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_44_GML.zip,0.03MB
P16,研究機関,地域,2012,3,45,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_45_GML.zip,0.02MB
P16,研究機関,地域,2012,3,46,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_46_GML.zip,0.03MB
P16,研究機関,地域,2012,3,47,1,http://nlftp.mlit.go.jp/ksj/gml/data/P16/P16-12/P16-12_47_GML.zip,0.03MB
P17,消防署,地域,2012,3,1,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_01_GML.zip,15.29MB
P17,消防署,地域,2012,3,2,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_02_GML.zip,3.50MB
P17,消防署,地域,2012,3,3,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_03_GML.zip,3.98MB
P17,消防署,地域,2012,3,4,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_04_GML.zip,3.74MB
P17,消防署,地域,2012,3,5,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_05_GML.zip,2.16MB
P17,消防署,地域,2012,3,6,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_06_GML.zip,1.29MB
P17,消防署,地域,2012,3,7,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_07_GML.zip,4.13MB
P17,消防署,地域,2012,3,8,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_08_GML.zip,1.92MB
P17,消防署,地域,2012,3,9,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_09_GML.zip,1.59MB
P17,消防署,地域,2012,3,10,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_10_GML.zip,1.78MB
P17,消防署,地域,2012,3,11,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_11_GML.zip,1.65MB
P17,消防署,地域,2012,3,12,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_12_GML.zip,2.97MB
P17,消防署,地域,2012,3,13,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_13_GML.zip,3.90MB
P17,消防署,地域,2012,3,14,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_14_GML.zip,2.08MB
P17,消防署,地域,2012,3,15,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_15_GML.zip,3.63MB
P17,消防署,地域,2012,3,16,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_16_GML.zip,1.23MB
P17,消防署,地域,2012,3,17,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_17_GML.zip,2.14MB
P17,消防署,地域,2012,3,18,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_18_GML.zip,2.09MB
P17,消防署,地域,2012,3,19,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_19_GML.zip,1.91MB
P17,消防署,地域,2012,3,20,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_20_GML.zip,3.30MB
P17,消防署,地域,2012,3,21,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_21_GML.zip,2.74MB
P17,消防署,地域,2012,3,22,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_22_GML.zip,3.34MB
P17,消防署,地域,2012,3,23,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_23_GML.zip,2.55MB
P17,消防署,地域,2012,3,24,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_24_GML.zip,3.83MB
P17,消防署,地域,2012,3,25,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_25_GML.zip,1.12MB
P17,消防署,地域,2012,3,26,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_26_GML.zip,2.09MB
P17,消防署,地域,2012,3,27,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_27_GML.zip,1.30MB
P17,消防署,地域,2012,3,28,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_28_GML.zip,3.55MB
P17,消防署,地域,2012,3,29,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_29_GML.zip,1.27MB
P17,消防署,地域,2012,3,30,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_30_GML.zip,2.67MB
P17,消防署,地域,2012,3,31,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_31_GML.zip,0.92MB
P17,消防署,地域,2012,3,32,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_32_GML.zip,3.14MB
P17,消防署,地域,2012,3,33,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_33_GML.zip,2.61MB
P17,消防署,地域,2012,3,34,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_34_GML.zip,3.31MB
P17,消防署,地域,2012,3,35,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_35_GML.zip,4.05MB
P17,消防署,地域,2012,3,36,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_36_GML.zip,1.77MB
P17,消防署,地域,2012,3,37,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_37_GML.zip,1.54MB
P17,消防署,地域,2012,3,38,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_38_GML.zip,3.53MB
P17,消防署,地域,2012,3,39,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_39_GML.zip,3.36MB
P17,消防署,地域,2012,3,40,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_40_GML.zip,2.61MB
P17,消防署,地域,2012,3,41,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_41_GML.zip,1.13MB
P17,消防署,地域,2012,3,42,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_42_GML.zip,9.83MB
P17,消防署,地域,2012,3,43,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_43_GML.zip,3.40MB
P17,消防署,地域,2012,3,44,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_44_GML.zip,2.58MB
P17,消防署,地域,2012,3,45,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_45_GML.zip,2.39MB
P17,消防署,地域,2012,3,46,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_46_GML.zip,8.89MB
P17,消防署,地域,2012,3,47,1,http://nlftp.mlit.go.jp/ksj/gml/data/P17/P17-12/P17-12_47_GML.zip,3.64MB
P18,警察署,地域,2012,3,1,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_01_GML.zip,12.60MB
P18,警察署,地域,2012,3,2,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_02_GML.zip,2.60MB
P18,警察署,地域,2012,3,3,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_03_GML.zip,3.59MB
P18,警察署,地域,2012,3,4,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_04_GML.zip,3.65MB
P18,警察署,地域,2012,3,5,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_05_GML.zip,1.72MB
P18,警察署,地域,2012,3,6,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_06_GML.zip,1.34MB
P18,警察署,地域,2012,3,7,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_07_GML.zip,3.70MB
P18,警察署,地域,2012,3,8,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_08_GML.zip,1.28MB
P18,警察署,地域,2012,3,9,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_09_GML.zip,1.51MB
P18,警察署,地域,2012,3,10,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_10_GML.zip,1.20MB
P18,警察署,地域,2012,3,11,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_11_GML.zip,1.44MB
P18,警察署,地域,2012,3,12,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_12_GML.zip,2.22MB
P18,警察署,地域,2012,3,13,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_13_GML.zip,4.02MB
P18,警察署,地域,2012,3,14,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_14_GML.zip,1.95MB
P18,警察署,地域,2012,3,15,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_15_GML.zip,3.29MB
P18,警察署,地域,2012,3,16,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_16_GML.zip,0.94MB
P18,警察署,地域,2012,3,17,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_17_GML.zip,1.88MB
P18,警察署,地域,2012,3,18,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_18_GML.zip,1.86MB
P18,警察署,地域,2012,3,19,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_19_GML.zip,1.67MB
P18,警察署,地域,2012,3,20,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_20_GML.zip,2.32MB
P18,警察署,地域,2012,3,21,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_21_GML.zip,2.06MB
P18,警察署,地域,2012,3,22,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_22_GML.zip,2.90MB
P18,警察署,地域,2012,3,23,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_23_GML.zip,2.37MB
P18,警察署,地域,2012,3,24,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_24_GML.zip,3.42MB
P18,警察署,地域,2012,3,25,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_25_GML.zip,0.81MB
P18,警察署,地域,2012,3,26,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_26_GML.zip,2.03MB
P18,警察署,地域,2012,3,27,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_27_GML.zip,1.14MB
P18,警察署,地域,2012,3,28,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_28_GML.zip,3.48MB
P18,警察署,地域,2012,3,29,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_29_GML.zip,1.03MB
P18,警察署,地域,2012,3,30,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_30_GML.zip,2.21MB
P18,警察署,地域,2012,3,31,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_31_GML.zip,0.82MB
P18,警察署,地域,2012,3,32,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_32_GML.zip,3.03MB
P18,警察署,地域,2012,3,33,1,http://nlftp.mlit.go.jp/ksj/gml/data/P18/P18-12/P18-12_33_GML.zip,2.52MB
